case,aps,classes,ltl,ours_safety,ours_cosafety,ours_obligation,ours_degree,spot_safety,spot_cosafety,spot_obligation,agree,rung,ours_safety_ms,ours_cosafety_ms,ours_obl_ms,ours_deg_ms,spot_safety_ms,spot_cosafety_ms,spot_obl_ms,note
3state1ap0acc_007438,1,41,no,1,0,1,"1,0",1,0,1,yes,S,0.00995607115328312,0.009978888556361198,0.024667009711265564,0.05785096436738968,0.0009010545909404755,0.0015499535948038101,0.007829861715435982,
3state1ap0acc_007438_c,1,41,no,0,1,1,"0,1",0,1,1,yes,G,0.008945120498538017,0.011342111974954605,0.02443813718855381,0.05647190846502781,0.0005559995770454407,0.0018980354070663452,0.006005866453051567,
3state1ap0acc_007448,1,58,no,1,0,1,"1,0",1,0,1,yes,S,0.01743389293551445,0.013127923011779785,0.03661401569843292,0.0834271777421236,0.0007171183824539185,0.001458916813135147,0.006088055670261383,
3state1ap0acc_007448_c,1,58,no,0,1,1,"0,1",0,1,1,yes,G,0.012909993529319763,0.020982930436730385,0.03640609793365002,0.08175498805940151,0.00045006163418293,0.0016631092876195908,0.006417976692318916,
3state1ap0acc_007450,1,33,no,1,0,1,"1,0",1,0,1,yes,S,0.0076999422162771225,0.007360940799117088,0.01970282755792141,0.04629092290997505,0.0008719507604837418,0.001474982127547264,0.006037997081875801,
3state1ap0acc_007450_c,1,33,no,0,1,1,"0,1",0,1,1,yes,G,0.006627989932894707,0.009143026545643806,0.018821097910404205,0.04401989281177521,0.0005350448191165924,0.00179302878677845,0.005695968866348267,
3state1ap0acc_007452,1,51,no,1,0,1,"1,0",1,0,1,yes,S,0.014619901776313782,0.011073891073465347,0.03205891698598862,0.07366016507148743,0.000757165253162384,0.0014670658856630325,0.0063551124185323715,
3state1ap0acc_007452_c,1,51,no,0,1,1,"0,1",0,1,1,yes,G,0.01261197030544281,0.018308870494365692,0.03219582140445709,0.07342384196817875,0.0004561152309179306,0.0016330741345882416,0.00658608041703701,
3state1ap0acc_007454,1,30,no,1,0,1,"1,0",1,0,1,yes,S,0.006665010005235672,0.006353016942739487,0.017279060557484627,0.0428489875048399,0.0008959323167800903,0.0015380792319774628,0.006119953468441963,
3state1ap0acc_007454_c,1,30,no,0,1,1,"0,1",0,1,1,yes,G,0.005757203325629234,0.007416121661663055,0.01632911153137684,0.041481805965304375,0.0005459878593683243,0.0017969869077205658,0.005524838343262672,
3state1ap0acc_007462,1,55,yes,1,0,1,"1,0",1,0,1,yes,S,0.014131888747215271,0.011237803846597672,0.030976952984929085,0.07553980685770512,0.0007420312613248825,0.00144285149872303,0.007634051144123077,
3state1ap0acc_007462_c,1,55,yes,0,1,1,"0,1",0,1,1,yes,G,0.011927913874387741,0.01854216679930687,0.03303494304418564,0.07362198084592819,0.0005159527063369751,0.0018151476979255676,0.008352100849151611,
3state1ap0acc_007468,1,45,yes,1,0,1,"1,0",1,0,1,yes,S,0.01185806468129158,0.009983079507946968,0.028628157451748848,0.0650931615382433,0.0008030328899621964,0.0014409888535737991,0.0065979547798633575,
3state1ap0acc_007468_c,1,45,yes,0,1,1,"0,1",0,1,1,yes,G,0.010829884558916092,0.015900935977697372,0.02926494926214218,0.06547803059220314,0.0005031470209360123,0.0017010606825351715,0.0065320637077093124,
3state1ap0acc_007470,1,24,yes,1,0,1,"1,0",1,0,1,yes,S,0.005067093297839165,0.005663838237524033,0.014434102922677994,0.03485404886305332,0.000925036147236824,0.0015278346836566925,0.006397021934390068,
3state1ap0acc_007470_c,1,24,yes,0,1,1,"0,1",0,1,1,yes,G,0.0049620866775512695,0.005933921784162521,0.013739103451371193,0.03295205533504486,0.0005171168595552444,0.0016940757632255554,0.005178852006793022,
3state1ap0acc_007560,1,12,no,1,0,1,"1,0",1,0,1,yes,S,0.0024640467017889023,0.0024819746613502502,0.006828922778367996,0.016513047739863396,0.0008998904377222061,0.001541106030344963,0.0067979563027620316,
3state1ap0acc_007560_c,1,12,no,0,1,1,"0,1",0,1,1,yes,G,0.002495013177394867,0.002692919224500656,0.006842892616987228,0.016432953998446465,0.0005720648914575577,0.0018638093024492264,0.006182119250297546,
3state1ap0acc_007562,1,30,no,1,0,1,"1,0",1,0,1,yes,S,0.00699702650308609,0.006559072062373161,0.01699593849480152,0.040038954466581345,0.000884057953953743,0.00151805579662323,0.006833113729953766,
3state1ap0acc_007562_c,1,30,no,0,1,1,"0,1",0,1,1,yes,G,0.006360933184623718,0.008151866495609283,0.016235047951340675,0.04104897379875183,0.0005830079317092896,0.00186101533472538,0.00624312087893486,
3state1ap0acc_007684,1,14,no,1,0,1,"1,0",1,0,1,yes,S,0.002584187313914299,0.0026971101760864258,0.00782497227191925,0.019113067537546158,0.000926898792386055,0.0015799887478351593,0.006465008482336998,
3state1ap0acc_007684_c,1,14,no,0,1,1,"0,1",0,1,1,yes,G,0.002734130248427391,0.0031581148505210876,0.008097849786281586,0.018534017726778984,0.0005159527063369751,0.0018419232219457626,0.006899004802107811,
3state1ap0acc_007686,1,25,no,1,0,1,"1,0",1,0,1,yes,S,0.005494104698300362,0.005470123142004013,0.014081131666898727,0.03360002301633358,0.0009578652679920197,0.001535983756184578,0.007933937013149261,
3state1ap0acc_007686_c,1,25,no,0,1,1,"0,1",0,1,1,yes,G,0.005739973857998848,0.006261048838496208,0.014742836356163025,0.034090131521224976,0.0005890615284442902,0.0018349383026361465,0.006832880899310112,
3state1ap0acc_007692,1,50,no,1,0,1,"1,0",1,0,1,yes,S,0.015286030247807503,0.012788921594619751,0.03230711445212364,0.073564937338233,0.0007099006325006485,0.0014069955796003342,0.006451969966292381,
3state1ap0acc_007692_c,1,50,no,0,1,1,"0,1",0,1,1,yes,G,0.014132820069789886,0.01859688200056553,0.0331350602209568,0.07402105256915092,0.0005059409886598587,0.0018069986253976822,0.006703892722725868,
3state1ap0acc_007693,1,37,yes,1,0,1,"1,0",1,0,1,yes,S,0.011572148650884628,0.008327187970280647,0.022699125111103058,0.05166511982679367,0.0007208436727523804,0.0014139804989099503,0.006490154191851616,
3state1ap0acc_007693_c,1,37,yes,0,1,1,"0,1",0,1,1,yes,G,0.011252006515860558,0.013886019587516785,0.023309839889407158,0.05240202881395817,0.0004959292709827423,0.0016461126506328583,0.006984220817685127,
3state1ap0acc_007708,1,66,yes,1,0,1,"1,0",1,0,1,yes,S,0.020063016563653946,0.017494196072220802,0.04395097494125366,0.09434600360691547,0.0007359776645898819,0.0015450641512870789,0.007387017831206322,
3state1ap0acc_007708_c,1,66,yes,0,1,1,"0,1",0,1,1,yes,G,0.02235686406493187,0.026880064979195595,0.04404410719871521,0.09548291563987732,0.0004991888999938965,0.0016989652067422867,0.007542083039879799,
3state1ap0acc_007716,1,50,no,1,0,1,"1,0",1,0,1,yes,S,0.013931887224316597,0.010899035260081291,0.03090803511440754,0.0696659553796053,0.0007390044629573822,0.0013809185475111008,0.007031019777059555,
3state1ap0acc_007716_c,1,50,no,0,1,1,"0,1",0,1,1,yes,G,0.011533033102750778,0.016917940229177475,0.03195693716406822,0.06629200652241707,0.0005040783435106277,0.0016209669411182404,0.006600050255656242,
3state1ap0acc_007812,1,7,no,1,0,1,"1,0",1,0,1,yes,S,0.001551816239953041,0.0014789402484893799,0.004034023731946945,0.010664807632565498,0.0008910428732633591,0.0014849938452243805,0.00558607280254364,
3state1ap0acc_007812_c,1,7,no,0,1,1,"0,1",0,1,1,yes,G,0.0015259720385074615,0.0016239937394857407,0.004159985110163689,0.010459916666150093,0.0005299225449562073,0.0017881393432617188,0.005675945430994034,
3state1ap0acc_007814,1,19,no,1,0,1,"1,0",1,0,1,yes,S,0.004509929567575455,0.005073845386505127,0.011678086593747139,0.027940142899751663,0.0008670613169670105,0.0013781245797872543,0.005774898454546928,
3state1ap0acc_007814_c,1,19,no,0,1,1,"0,1",0,1,1,yes,G,0.004273140802979469,0.0052908435463905334,0.01193210482597351,0.02872990444302559,0.0005760230123996735,0.001836102455854416,0.005148118361830711,
3state1ap0acc_007820,1,19,no,1,0,1,"1,0",1,0,1,yes,S,0.004558125510811806,0.0049551017582416534,0.012576114386320114,0.028210924938321114,0.0008400529623031616,0.0013611279428005219,0.00554393045604229,
3state1ap0acc_007820_c,1,19,no,0,1,1,"0,1",0,1,1,yes,G,0.004202825948596001,0.005012843757867813,0.012018019333481789,0.028892885893583298,0.000526895746588707,0.0017639249563217163,0.005057081580162048,
3state1ap0acc_007836,1,35,yes,1,0,1,"1,0",1,0,1,yes,S,0.0077660661190748215,0.008661998435854912,0.02151401713490486,0.05103694275021553,0.0009529758244752884,0.0015399418771266937,0.0074999406933784485,
3state1ap0acc_007836_c,1,35,yes,0,1,1,"0,1",0,1,1,yes,G,0.008464092388749123,0.008875038474798203,0.01958501525223255,0.047443900257349014,0.0005660112947225571,0.001827022060751915,0.00620097853243351,
3state1ap0acc_007844,1,19,no,1,0,1,"1,0",1,0,1,yes,S,0.004725996404886246,0.0052121467888355255,0.012021977454423904,0.02856692299246788,0.000851927325129509,0.0014719553291797638,0.005673849955201149,
3state1ap0acc_007844_c,1,19,no,0,1,1,"0,1",0,1,1,yes,G,0.0042370520532131195,0.005173962563276291,0.01164502464234829,0.028183916583657265,0.0005960464477539062,0.001776963472366333,0.005289912223815918,
3state1ap0acc_008280,1,15,yes,1,0,1,"1,0",1,0,1,yes,S,0.0025830231606960297,0.002553919330239296,0.008172821253538132,0.01884414814412594,0.0006109476089477539,0.0013110693544149399,0.004569068551063538,
3state1ap0acc_008280_c,1,15,yes,0,1,1,"0,1",0,1,1,yes,G,0.0024850014597177505,0.003097113221883774,0.008215894922614098,0.020080944523215294,0.0004631001502275467,0.0015459954738616943,0.004902947694063187,
3state1ap0acc_008292,1,15,no,1,0,1,"1,0",1,0,1,yes,S,0.0026528723537921906,0.002461019903421402,0.0077730510383844376,0.01915590837597847,0.0006649643182754517,0.0013408716768026352,0.00475393608212471,
3state1ap0acc_008292_c,1,15,no,0,1,1,"0,1",0,1,1,yes,G,0.002609100192785263,0.003193039447069168,0.007956055924296379,0.019551021978259087,0.0004400499165058136,0.001527136191725731,0.00479002483189106,
3state1ap0acc_012358,1,10,no,1,0,1,"1,0",1,0,1,yes,S,0.001834006980061531,0.001878943294286728,0.005788169801235199,0.014183111488819122,0.0007019843906164169,0.001301988959312439,0.004785135388374329,
3state1ap0acc_012358_c,1,10,no,0,1,1,"0,1",0,1,1,yes,G,0.001951819285750389,0.002050073817372322,0.005532987415790558,0.01422991044819355,0.0005038455128669739,0.001485925167798996,0.004826812073588371,
3state1ap0acc_012360,1,9,yes,1,0,1,"1,0",1,0,1,yes,S,0.001443084329366684,0.0014370307326316833,0.004610046744346619,0.011811964213848114,0.0006409827619791031,0.0013629905879497528,0.004519009962677956,
3state1ap0acc_012360_c,1,9,yes,0,1,1,"0,1",0,1,1,yes,G,0.0014309771358966827,0.001492910087108612,0.004366040229797363,0.012296019122004509,0.000526895746588707,0.0015099067240953445,0.0047979410737752914,
3state1ap0acc_012361,1,9,yes,1,0,1,"1,0",1,0,1,yes,S,0.0017317943274974823,0.0015760306268930435,0.004749046638607979,0.011841999366879463,0.000651925802230835,0.001267995685338974,0.004676170647144318,
3state1ap0acc_012361_c,1,9,yes,0,1,1,"0,1",0,1,1,yes,G,0.001535983756184578,0.001568114385008812,0.004519009962677956,0.011940952390432358,0.0005259644240140915,0.0015159603208303452,0.00503193587064743,
3state1ap0acc_012364,1,12,no,1,0,1,"1,0",1,0,1,yes,S,0.0019881408661603928,0.0017981510609388351,0.00627199187874794,0.015772879123687744,0.000651925802230835,0.001269858330488205,0.0044710468500852585,
3state1ap0acc_012364_c,1,12,no,0,1,1,"0,1",0,1,1,yes,G,0.002295011654496193,0.0022659078240394592,0.00606803223490715,0.01561804674565792,0.0005159527063369751,0.0015229452401399612,0.004787929356098175,
3state1ap0acc_012366,1,8,no,1,0,1,"1,0",1,0,1,yes,S,0.001708976924419403,0.001735985279083252,0.0047120265662670135,0.011869939044117928,0.0008798670023679733,0.0014349352568387985,0.00537908636033535,
3state1ap0acc_012366_c,1,8,no,0,1,1,"0,1",0,1,1,yes,G,0.0015648547559976578,0.0017369166016578674,0.004610046744346619,0.01192418858408928,0.0006009358912706375,0.0017611309885978699,0.004902016371488571,
3state1ap0acc_012376,1,19,no,1,0,1,"1,0",1,0,1,yes,S,0.0035818666219711304,0.0033299438655376434,0.010471092537045479,0.025075161829590797,0.000650063157081604,0.0013711396604776382,0.0048549845814704895,
3state1ap0acc_012376_c,1,19,no,0,1,1,"0,1",0,1,1,yes,G,0.003598863258957863,0.0036619603633880615,0.010607065632939339,0.02528703771531582,0.00042584724724292755,0.0014819670468568802,0.005073845386505127,
3state1ap0acc_012377,1,18,yes,1,0,1,"1,0",1,0,1,yes,S,0.004051020368933678,0.003359047695994377,0.010818010196089745,0.025560148060321808,0.0007029157131910324,0.0014081597328186035,0.005762092769145966,
3state1ap0acc_012377_c,1,18,yes,0,1,1,"0,1",0,1,1,yes,G,0.00413297675549984,0.004138099029660225,0.010724877938628197,0.025345012545585632,0.000567873939871788,0.0016568228602409363,0.005776062607765198,
3state1ap0acc_012388,1,17,no,1,0,1,"1,0",1,0,1,yes,S,0.002986053004860878,0.002598855644464493,0.009307870641350746,0.02253497950732708,0.0006479676812887192,0.0013618264347314835,0.004919013008475304,
3state1ap0acc_012388_c,1,17,no,0,1,1,"0,1",0,1,1,yes,G,0.00289292074739933,0.003156019374728203,0.009272946044802666,0.022551044821739197,0.0004521571099758148,0.0015231780707836151,0.005115987733006477,
3state1ap0acc_012550,1,8,yes,1,0,1,"1,0",1,0,1,yes,S,0.001326901838183403,0.0012540258467197418,0.004180939868092537,0.011415919288992882,0.0008349306881427765,0.0013669487088918686,0.004847999662160873,
3state1ap0acc_012550_c,1,8,yes,0,1,1,"0,1",0,1,1,yes,G,0.0014409888535737991,0.0014388933777809143,0.004138099029660225,0.011753058061003685,0.0005511101335287094,0.0016719568520784378,0.005020061507821083,
3state1ap0acc_012552,1,7,yes,1,0,1,"1,0",1,0,1,yes,S,0.0011050142347812653,0.0012528616935014725,0.00362214632332325,0.009737908840179443,0.0007618218660354614,0.0014111865311861038,0.004810048267245293,
3state1ap0acc_012553,1,6,yes,1,0,1,"1,0",1,0,1,yes,S,0.0011730007827281952,0.0012009404599666595,0.003393040969967842,0.008915085345506668,0.0008770730346441269,0.0013939570635557175,0.004973961040377617,
3state1ap0acc_012553_c,1,6,yes,0,1,1,"0,1",0,1,1,yes,G,0.0012370292097330093,0.0011459924280643463,0.0033329706639051437,0.008825911208987236,0.0005369074642658234,0.0016880221664905548,0.005078036338090897,
3state1ap0acc_012554,1,10,yes,1,0,1,"1,0",1,0,1,yes,S,0.0014740508049726486,0.0014470424503087997,0.005330890417098999,0.013706972822546959,0.0009119976311922073,0.0015120021998882294,0.005391892045736313,
3state1ap0acc_012554_c,1,10,yes,0,1,1,"0,1",0,1,1,yes,G,0.001508975401520729,0.0015511177480220795,0.005241949111223221,0.01378101296722889,0.00061793252825737,0.001834006980061531,0.00561494380235672,
3state1ap0acc_012556,1,7,yes,1,0,1,"1,0",1,0,1,yes,S,0.0011730007827281952,0.00113598071038723,0.0036819837987422943,0.00982498750090599,0.0007059425115585327,0.0014561228454113007,0.004675937816500664,
3state1ap0acc_012556_c,1,7,yes,0,1,1,"0,1",0,1,1,yes,G,0.0012188684195280075,0.0012279488146305084,0.0036258716136217117,0.009984942153096199,0.000508967787027359,0.0015581026673316956,0.004941131919622421,
3state1ap0acc_012568,1,14,no,1,0,1,"1,0",1,0,1,yes,S,0.0022759195417165756,0.0020260922610759735,0.007227994501590729,0.0184779055416584,0.0008640345185995102,0.001359032467007637,0.004881061613559723,
